id,created_at,text
1372385135723646978,2021-03-18 03:11:28,"b'Hai Active People, sekarang @EntrasolID akan kasih free sampling loh! Cukup ikuti 3 langkah mudah yang dijelaskan di postingan ini. Yuk, segera dapatkan free sampling Entrasolmu!\n\n#TingkatkanImunitasLansia\n#NutrisiUntukImunitas\n#ByeByeFaktorU https://t.co/dglCiSMXxj https://t.co/V8sHRr6Gx4'"
1372382973291466753,2021-03-18 03:02:53,b'Wisata budaya di Kutai. Saksikan beritanya di Cerita Kita bersama Seera Safira pukul 10.00 WIB hanya di tvOne &amp; live streaming di https://t.co/7Gr3a62xuQ #CeritaKitatvOne #CariBeritaditvOne #diRumahNontontvOne https://t.co/jwlkkAfhKT'
1372378243240583169,2021-03-18 02:44:05,"b'PBSI dalam keterangannya menjelaskan saat penerbangan dari Istanbul ke Birmingham pada Sabtu (13/3/2021) terdapat penumpang yang terkena Covid-19. Alhasil, tim Indonesia terpaksa mundur dan melakukan isolasi sampai tanggal 23 Maret 2021.\n\nSumber : @vivacoid\n#NewsOne #AllEngland https://t.co/XJkklX1oX1'"
1372376096172249089,2021-03-18 02:35:33,b'Menegangkan! Detik-detik Tertangkapnya Anggota KKB di Timika | tvOne https://t.co/7k8yCj3wyG'
1372376093563318274,2021-03-18 02:35:32,"b'Sidang Praperadilan HRS, Debat Kuasa Hukum Pemohon vs Termohon | tvOne https://t.co/Pds9PKPYH8'"
1372372193087254530,2021-03-18 02:20:02,"b'Perebutan gelar juara dunia kelas bulu super WBA interim.\n--\nSaksikan Best World Boxing: Bintang Baru, Sabtu 20 Maret 2021 pukul 09.00 WIB hanya di tvOne &amp; streaming di https://t.co/7Gr3a5KWDi\n--\n#diRumahNontontvOne #BestWorldBoxing https://t.co/KtM9K3taiI'"
1372370923483975682,2021-03-18 02:15:00,"b'Petarung asal Malang, Hadi akan menantang fighter di peringkat 13, Edho Nowie. Dari kelas Lightweight. Saksikan One Pride MMA Fight Night 43 Sabtu, 20 Maret 2021 jam 22.00 WIB hanya di tvOne &amp; streaming di Youtube One Pride MMA. #OnePrideMMA #OnePrideFightNight43 https://t.co/zBlIUgiAM2'"
1372368041162330113,2021-03-18 02:03:33,"b'Saling Klaim, Dua Kubu Pekerja Nyaris Baku Hantam | tvOne https://t.co/NCvjX1XtzS'"
1372327386641887235,2021-03-17 23:22:00,"b'Jangan lewatkan ceramah Rumah Mamah Dedeh dengan tema: ""Merayakan Ulang Tahun"" Kamis, 18 Maret 2021 jam 08.00 WIB hanya di tvOne &amp; streaming klik https://t.co/7Gr3a62xuQ.\n#RumahMamahDedeh\n#MamahDedehditvOne\n#religiOne https://t.co/tAr34nTM2a'"
1372322101932126208,2021-03-17 23:01:00,"b'- Kecanduan game online, anak sakit jiwa\n- Kolong tol penuh sampah, siapa salah?\n\nSaksikan Apa Kabar Indonesia Pagi jam 06.30 WIB hanya di tvOne &amp; live streaming di https://t.co/7Gr3a62xuQ #AKIPagitvOne #diRumahNontontvOne #CariBeritaditvOne https://t.co/LVvZ8R3Rzn'"
