id,created_at,text
429277031545974784,2014-01-31 15:36:34,"b'Hampura teu ngatweet lur, keur galau jeung keur ngoprek android anyar. :(( hahaha #TENS'"
429114565344133120,2014-01-31 04:50:59,"b'Anu hirup di nagara beling pasti update ""JUM\'ATAN HEULA BIAR CAKEP.""\nrek sholat / rek konsultasi ka klinik tongfang aisia? :(( #TENS'"
429088489293225984,2014-01-31 03:07:22,"b'Keur mah hirup teh balangsak, katambah kabogoh loba pamenta.\nTambang mana tambang ? :(( #TENS'"
428961139989688320,2014-01-30 18:41:20,"b'Waah sarieuneun jurigna oge, da beungeut pesertana ciga wadah gorengan. :(( SAREKEUN #TENS'"
428952162631417856,2014-01-30 18:05:39,"b'ada suara perempuan lagi ngaheujeun , ga enak nih hawanya bau waduk, jurigna kalah BUSIAT :(( #TENS'"
428949553283629056,2014-01-30 17:55:17,b'mun aing nu jadi peserta uji nyali karek dipareuman lampu ge geus kokosehan mewek sambil melambaykan tangan ke tukang bajigur :(( #TENS'
428947096017047553,2014-01-30 17:45:31,"b'Peserta uji nyali : ada suara perempuan, di sebelah kanan suaranya ikeh ikeeh gitu, :(. Mas nyerah mas gakuat :(( #TENS'"
428946142488195072,2014-01-30 17:41:44,"b'kahayang mah team kreatif uji nyali teh nyadiakeun suluh jeung sampeu, meh peserta bisa siduru bari meuleum sampeu pan rame jadina :(( #TENS'"
428898790951911425,2014-01-30 14:33:34,b'Gais kabayang teu lamun awewe geulis pisan modolna teuas ekspresi beungeutna keur ngaheujeun kumaha ??? :(( #TENS'
428892463584260096,2014-01-30 14:08:26,"b'Sok karunya kanu boga kabogoh nya gais, ngahina jomblo gawena teh, barijeung manehna ge dinyenyeri wae ku kabogohna teh. :(( #TENS'"
428885584422400000,2014-01-30 13:41:06,b'Hayang kawin ka randa anu masih parawan euy :(( #TENS'
428861735760842752,2014-01-30 12:06:20,"b'Mang mang mang ? Eta dagang naon ? | dagang sate jang.. | ooh, aya keneh teu mang ? | aya jang ? | meni awet dagang teh. | anyeeng :(( #TENS'"
428860853790986240,2014-01-30 12:02:50,"b""Mang beli pecel 2! | disatuin / diduain neng ? | DISATUIN ANYING, SOALNYA AKU PERNAH NGERASA DIDUAIN ITU NYERI :'( | cageur neng ? :(( #TENS"""
428854801276108800,2014-01-30 11:38:47,"b'Keur bobogohan mah dipuja, naha ari geus putus disebut runtah, berarti salila ieu sia ngukut runtah anyeng :(( #TENS'"
428851545057533952,2014-01-30 11:25:50,"b'Mun sia ujung2nya ngehina mantan, naha atuh baheula daek ngabogohan runtah ? :(( #TENS'"
428850757111406592,2014-01-30 11:22:42,"b'Tong moyokan mantan ari tungtungna di lebok deui mah gablag, munapek tah siah hirup teh. :(( #TENS'"
428850387752591360,2014-01-30 11:21:14,"b'Ya tuhan knp hirup aku teh peurih gini, ya tuhan aku udah ga sangeuk cabut weh ayeuna keneh nyawa..... tatangga aku :(( #TENS'"
428831553473744896,2014-01-30 10:06:24,"b'Anying twitter aing suspend, cikan anu ninggali twit ieu retweet atawa reply please lah :(('"
428765438831386624,2014-01-30 05:43:41,"b'semuanya telah aing berikan saking cintanya aing ke maneh anjir, tapi  kenapa kamu mah selalu nyangkoyodin cinta aing kaya gini, :(( #TENS'"
428765395063808000,2014-01-30 05:43:30,"b'din maneh boga duit teu euy emod hayang udud ? | boga 3M | wah loba  kitu, sabaraha eta teh ? | 3M-ber bisi hayang mah nyiuk weh :(( #TENS'"
428765342324625408,2014-01-30 05:43:18,"b""tong no'ong nu keur mandi, kahijina dosa, kadua teu pantes, katilu  euweuh gawe, kaopat piomongeun, kalima naik haji jika mampu :(( #TENS"""
428765302617174017,2014-01-30 05:43:08,"b'maklum kang da abdi mah jelema alit, sapatu oge nomer 3 :(( #TENS'"
428765269201137665,2014-01-30 05:43:00,"b""HAJI DADANG MAKAN LODEH BARI NOROKTOK TU'UR ASA HAREUDANG DEH LIAT MANTAN DI BONCENG BATUR :(( #TENS"""
